state_abbv,county,state_name,country,county_state,Date,Confirmed,Deaths,Recovered
FL,Lee,Florida,US,"Lee, FL",3/29/2020,117,6,0
FL,Leon,Florida,US,"Leon, FL",3/29/2020,15,0,0
FL,Levy,Florida,US,"Levy, FL",3/29/2020,2,0,0
FL,Liberty,Florida,US,"Liberty, FL",3/29/2020,0,0,0
FL,Madison,Florida,US,"Madison, FL",3/29/2020,0,0,0
FL,Manatee,Florida,US,"Manatee, FL",3/29/2020,33,1,0
FL,Marion,Florida,US,"Marion, FL",3/29/2020,19,0,0
FL,Martin,Florida,US,"Martin, FL",3/29/2020,26,0,0
FL,Miami-Dade,Florida,US,"Miami-Dade, FL",3/29/2020,1168,3,0
FL,Monroe,Florida,US,"Monroe, FL",3/29/2020,19,0,0
FL,Nassau,Florida,US,"Nassau, FL",3/29/2020,7,0,0
FL,Okaloosa,Florida,US,"Okaloosa, FL",3/29/2020,27,0,0
FL,Okeechobee,Florida,US,"Okeechobee, FL",3/29/2020,0,0,0
FL,Orange,Florida,US,"Orange, FL",3/29/2020,228,4,0
FL,Osceola,Florida,US,"Osceola, FL",3/29/2020,79,0,0
FL,Palm Beach,Florida,US,"Palm Beach, FL",3/29/2020,318,6,0
FL,Pasco,Florida,US,"Pasco, FL",3/29/2020,33,2,0
FL,Pinellas,Florida,US,"Pinellas, FL",3/29/2020,102,0,0
FL,Polk,Florida,US,"Polk, FL",3/29/2020,39,0,0
FL,Putnam,Florida,US,"Putnam, FL",3/29/2020,12,0,0
FL,Santa Rosa,Florida,US,"Santa Rosa, FL",3/29/2020,20,1,0
FL,Sarasota,Florida,US,"Sarasota, FL",3/29/2020,42,0,0
FL,Seminole,Florida,US,"Seminole, FL",3/29/2020,73,0,0
FL,St. Johns,Florida,US,"St. Johns, FL",3/29/2020,48,2,0
FL,St. Lucie,Florida,US,"St. Lucie, FL",3/29/2020,21,1,0
FL,Sumter,Florida,US,"Sumter, FL",3/29/2020,43,0,0
FL,Suwannee,Florida,US,"Suwannee, FL",3/29/2020,1,0,0
FL,Taylor,Florida,US,"Taylor, FL",3/29/2020,0,0,0
FL,Union,Florida,US,"Union, FL",3/29/2020,0,0,0
FL,Volusia,Florida,US,"Volusia, FL",3/29/2020,46,1,0
FL,Wakulla,Florida,US,"Wakulla, FL",3/29/2020,0,0,0
FL,Walton,Florida,US,"Walton, FL",3/29/2020,8,0,0
FL,Washington,Florida,US,"Washington, FL",3/29/2020,1,0,0
Georgia,Aaall,Georgia,US,Georgia,3/29/2020,2683,83,0
GA,Appling,Georgia,US,"Appling, GA",3/29/2020,0,0,0
GA,Atkinson,Georgia,US,"Atkinson, GA",3/29/2020,0,0,0
GA,Bacon,Georgia,US,"Bacon, GA",3/29/2020,1,0,0
GA,Baker,Georgia,US,"Baker, GA",3/29/2020,1,1,0
GA,Baldwin,Georgia,US,"Baldwin, GA",3/29/2020,2,0,0
GA,Banks,Georgia,US,"Banks, GA",3/29/2020,0,0,0
GA,Barrow,Georgia,US,"Barrow, GA",3/29/2020,7,1,0
GA,Bartow,Georgia,US,"Bartow, GA",3/29/2020,119,1,0
GA,Ben Hill,Georgia,US,"Ben Hill, GA",3/29/2020,2,0,0
GA,Berrien,Georgia,US,"Berrien, GA",3/29/2020,0,0,0
GA,Bibb,Georgia,US,"Bibb, GA",3/29/2020,14,0,0
GA,Bleckley,Georgia,US,"Bleckley, GA",3/29/2020,0,0,0
GA,Brantley,Georgia,US,"Brantley, GA",3/29/2020,0,0,0
GA,Brooks,Georgia,US,"Brooks, GA",3/29/2020,0,0,0
GA,Bryan,Georgia,US,"Bryan, GA",3/29/2020,7,0,0
GA,Bulloch,Georgia,US,"Bulloch, GA",3/29/2020,1,0,0
GA,Burke,Georgia,US,"Burke, GA",3/29/2020,4,0,0
GA,Butts,Georgia,US,"Butts, GA",3/29/2020,5,0,0
GA,Calhoun,Georgia,US,"Calhoun, GA",3/29/2020,3,0,0
GA,Camden,Georgia,US,"Camden, GA",3/29/2020,2,0,0
GA,Candler,Georgia,US,"Candler, GA",3/29/2020,1,0,0
GA,Carroll,Georgia,US,"Carroll, GA",3/29/2020,70,0,0
GA,Catoosa,Georgia,US,"Catoosa, GA",3/29/2020,3,0,0
GA,Charlton,Georgia,US,"Charlton, GA",3/29/2020,1,0,0
GA,Chatham,Georgia,US,"Chatham, GA",3/29/2020,16,0,0
GA,Chattahoochee,Georgia,US,"Chattahoochee, GA",3/29/2020,1,0,0
GA,Chattooga,Georgia,US,"Chattooga, GA",3/29/2020,1,0,0
GA,Cherokee,Georgia,US,"Cherokee, GA",3/29/2020,60,1,0
GA,Clarke,Georgia,US,"Clarke, GA",3/29/2020,35,2,0
GA,Clay,Georgia,US,"Clay, GA",3/29/2020,0,0,0
GA,Clayton,Georgia,US,"Clayton, GA",3/29/2020,59,1,0
GA,Clinch,Georgia,US,"Clinch, GA",3/29/2020,1,0,0
GA,Cobb,Georgia,US,"Cobb, GA",3/29/2020,228,9,0
GA,Coffee,Georgia,US,"Coffee, GA",3/29/2020,10,0,0
GA,Colquitt,Georgia,US,"Colquitt, GA",3/29/2020,6,0,0
GA,Columbia,Georgia,US,"Columbia, GA",3/29/2020,12,0,0
GA,Cook,Georgia,US,"Cook, GA",3/29/2020,0,0,0
GA,Coweta,Georgia,US,"Coweta, GA",3/29/2020,23,2,0
GA,Crawford,Georgia,US,"Crawford, GA",3/29/2020,0,0,0
GA,Crisp,Georgia,US,"Crisp, GA",3/29/2020,6,0,0
GA,Dade,Georgia,US,"Dade, GA",3/29/2020,0,0,0
GA,Dawson,Georgia,US,"Dawson, GA",3/29/2020,4,0,0
GA,Decatur,Georgia,US,"Decatur, GA",3/29/2020,4,0,0
GA,DeKalb,Georgia,US,"DeKalb, GA",3/29/2020,273,3,0
GA,Dodge,Georgia,US,"Dodge, GA",3/29/2020,1,0,0
GA,Dooly,Georgia,US,"Dooly, GA",3/29/2020,0,0,0
GA,Dougherty,Georgia,US,"Dougherty, GA",3/29/2020,247,17,0
GA,Douglas,Georgia,US,"Douglas, GA",3/29/2020,38,1,0
GA,Early,Georgia,US,"Early, GA",3/29/2020,16,1,0
GA,Echols,Georgia,US,"Echols, GA",3/29/2020,0,0,0
GA,Effingham,Georgia,US,"Effingham, GA",3/29/2020,4,0,0
GA,Elbert,Georgia,US,"Elbert, GA",3/29/2020,0,0,0
GA,Emanuel,Georgia,US,"Emanuel, GA",3/29/2020,0,0,0
GA,Evans,Georgia,US,"Evans, GA",3/29/2020,0,0,0
GA,Fannin,Georgia,US,"Fannin, GA",3/29/2020,3,0,0
GA,Fayette,Georgia,US,"Fayette, GA",3/29/2020,27,3,0
GA,Floyd,Georgia,US,"Floyd, GA",3/29/2020,28,2,0
GA,Forsyth,Georgia,US,"Forsyth, GA",3/29/2020,28,1,0
GA,Franklin,Georgia,US,"Franklin, GA",3/29/2020,2,0,0
GA,Fulton,Georgia,US,"Fulton, GA",3/29/2020,425,12,0
GA,Gilmer,Georgia,US,"Gilmer, GA",3/29/2020,0,0,0
GA,Glascock,Georgia,US,"Glascock, GA",3/29/2020,0,0,0
GA,Glynn,Georgia,US,"Glynn, GA",3/29/2020,8,0,0
GA,Gordon,Georgia,US,"Gordon, GA",3/29/2020,14,1,0
GA,Grady,Georgia,US,"Grady, GA",3/29/2020,0,0,0
GA,Greene,Georgia,US,"Greene, GA",3/29/2020,1,0,0
GA,Gwinnett,Georgia,US,"Gwinnett, GA",3/29/2020,145,1,0
GA,Habersham,Georgia,US,"Habersham, GA",3/29/2020,0,0,0
GA,Hall,Georgia,US,"Hall, GA",3/29/2020,33,0,0
GA,Hancock,Georgia,US,"Hancock, GA",3/29/2020,0,0,0
GA,Haralson,Georgia,US,"Haralson, GA",3/29/2020,2,0,0
GA,Harris,Georgia,US,"Harris, GA",3/29/2020,2,0,0
GA,Hart,Georgia,US,"Hart, GA",3/29/2020,1,0,0
GA,Heard,Georgia,US,"Heard, GA",3/29/2020,1,1,0
GA,Henry,Georgia,US,"Henry, GA",3/29/2020,56,2,0
GA,Houston,Georgia,US,"Houston, GA",3/29/2020,15,1,0
GA,Irwin,Georgia,US,"Irwin, GA",3/29/2020,3,0,0
GA,Jackson,Georgia,US,"Jackson, GA",3/29/2020,2,0,0
GA,Jasper,Georgia,US,"Jasper, GA",3/29/2020,2,0,0
GA,Jeff Davis,Georgia,US,"Jeff Davis, GA",3/29/2020,0,0,0
GA,Jefferson,Georgia,US,"Jefferson, GA",3/29/2020,0,0,0
GA,Jenkins,Georgia,US,"Jenkins, GA",3/29/2020,1,0,0
GA,Johnson,Georgia,US,"Johnson, GA",3/29/2020,0,0,0
GA,Jones,Georgia,US,"Jones, GA",3/29/2020,2,0,0
GA,Lamar,Georgia,US,"Lamar, GA",3/29/2020,2,0,0
GA,Lanier,Georgia,US,"Lanier, GA",3/29/2020,0,0,0
GA,Laurens,Georgia,US,"Laurens, GA",3/29/2020,12,0,0
GA,Lee,Georgia,US,"Lee, GA",3/29/2020,43,6,0
GA,Liberty,Georgia,US,"Liberty, GA",3/29/2020,3,0,0
GA,Lincoln,Georgia,US,"Lincoln, GA",3/29/2020,3,0,0
GA,Long,Georgia,US,"Long, GA",3/29/2020,1,0,0
GA,Lowndes,Georgia,US,"Lowndes, GA",3/29/2020,20,1,0
GA,Lumpkin,Georgia,US,"Lumpkin, GA",3/29/2020,4,0,0
GA,Macon,Georgia,US,"Macon, GA",3/29/2020,1,0,0
GA,Madison,Georgia,US,"Madison, GA",3/29/2020,3,0,0
GA,Marion,Georgia,US,"Marion, GA",3/29/2020,0,0,0
GA,McDuffie,Georgia,US,"McDuffie, GA",3/29/2020,1,0,0
GA,McIntosh,Georgia,US,"McIntosh, GA",3/29/2020,0,0,0
GA,Meriwether,Georgia,US,"Meriwether, GA",3/29/2020,5,0,0
GA,Miller,Georgia,US,"Miller, GA",3/29/2020,4,0,0
GA,Mitchell,Georgia,US,"Mitchell, GA",3/29/2020,15,0,0
GA,Monroe,Georgia,US,"Monroe, GA",3/29/2020,3,0,0
GA,Montgomery,Georgia,US,"Montgomery, GA",3/29/2020,0,0,0
GA,Morgan,Georgia,US,"Morgan, GA",3/29/2020,1,0,0
GA,Murray,Georgia,US,"Murray, GA",3/29/2020,3,0,0
GA,Muscogee,Georgia,US,"Muscogee, GA",3/29/2020,8,0,0
GA,Newton,Georgia,US,"Newton, GA",3/29/2020,18,0,0
GA,Oconee,Georgia,US,"Oconee, GA",3/29/2020,11,0,0
GA,Oglethorpe,Georgia,US,"Oglethorpe, GA",3/29/2020,0,0,0
GA,Paulding,Georgia,US,"Paulding, GA",3/29/2020,23,0,0
GA,Peach,Georgia,US,"Peach, GA",3/29/2020,6,1,0
GA,Pickens,Georgia,US,"Pickens, GA",3/29/2020,5,1,0
GA,Pierce,Georgia,US,"Pierce, GA",3/29/2020,2,0,0
GA,Pike,Georgia,US,"Pike, GA",3/29/2020,2,0,0
GA,Polk,Georgia,US,"Polk, GA",3/29/2020,10,0,0
GA,Pulaski,Georgia,US,"Pulaski, GA",3/29/2020,3,0,0
GA,Putnam,Georgia,US,"Putnam, GA",3/29/2020,0,0,0
GA,Quitman,Georgia,US,"Quitman, GA",3/29/2020,0,0,0
GA,Rabun,Georgia,US,"Rabun, GA",3/29/2020,0,0,0
GA,Randolph,Georgia,US,"Randolph, GA",3/29/2020,3,0,0
GA,Richmond,Georgia,US,"Richmond, GA",3/29/2020,12,0,0
GA,Rockdale,Georgia,US,"Rockdale, GA",3/29/2020,18,1,0
GA,Schley,Georgia,US,"Schley, GA",3/29/2020,0,0,0
GA,Screven,Georgia,US,"Screven, GA",3/29/2020,0,0,0
GA,Seminole,Georgia,US,"Seminole, GA",3/29/2020,3,0,0
GA,Spalding,Georgia,US,"Spalding, GA",3/29/2020,12,0,0
GA,Stephens,Georgia,US,"Stephens, GA",3/29/2020,3,0,0
GA,Stewart,Georgia,US,"Stewart, GA",3/29/2020,0,0,0
GA,Sumter,Georgia,US,"Sumter, GA",3/29/2020,15,1,0
GA,Talbot,Georgia,US,"Talbot, GA",3/29/2020,0,0,0
GA,Taliaferro,Georgia,US,"Taliaferro, GA",3/29/2020,0,0,0
GA,Tattnall,Georgia,US,"Tattnall, GA",3/29/2020,2,0,0
GA,Taylor,Georgia,US,"Taylor, GA",3/29/2020,1,0,0
GA,Telfair,Georgia,US,"Telfair, GA",3/29/2020,0,0,0
GA,Terrell,Georgia,US,"Terrell, GA",3/29/2020,10,0,0
GA,Thomas,Georgia,US,"Thomas, GA",3/29/2020,7,0,0
GA,Tift,Georgia,US,"Tift, GA",3/29/2020,13,0,0
GA,Toombs,Georgia,US,"Toombs, GA",3/29/2020,1,0,0
GA,Towns,Georgia,US,"Towns, GA",3/29/2020,0,0,0
GA,Treutlen,Georgia,US,"Treutlen, GA",3/29/2020,0,0,0
GA,Troup,Georgia,US,"Troup, GA",3/29/2020,10,1,0
GA,Turner,Georgia,US,"Turner, GA",3/29/2020,2,0,0
GA,Twiggs,Georgia,US,"Twiggs, GA",3/29/2020,2,0,0
GA,Union,Georgia,US,"Union, GA",3/29/2020,0,0,0
GA,Upson,Georgia,US,"Upson, GA",3/29/2020,5,0,0
GA,Walker,Georgia,US,"Walker, GA",3/29/2020,0,0,0
GA,Walton,Georgia,US,"Walton, GA",3/29/2020,5,0,0
GA,Ware,Georgia,US,"Ware, GA",3/29/2020,5,0,0
GA,Warren,Georgia,US,"Warren, GA",3/29/2020,0,0,0
GA,Washington,Georgia,US,"Washington, GA",3/29/2020,2,0,0
GA,Wayne,Georgia,US,"Wayne, GA",3/29/2020,0,0,0
GA,Webster,Georgia,US,"Webster, GA",3/29/2020,0,0,0
GA,Wheeler,Georgia,US,"Wheeler, GA",3/29/2020,1,0,0
GA,White,Georgia,US,"White, GA",3/29/2020,1,0,0
GA,Whitfield,Georgia,US,"Whitfield, GA",3/29/2020,8,0,0
GA,Wilcox,Georgia,US,"Wilcox, GA",3/29/2020,0,0,0
GA,Wilkes,Georgia,US,"Wilkes, GA",3/29/2020,1,0,0
GA,Wilkinson,Georgia,US,"Wilkinson, GA",3/29/2020,0,0,0
GA,Worth,Georgia,US,"Worth, GA",3/29/2020,10,1,0
Guam,Aaall,Guam,US,Guam,3/29/2020,55,1,7
Hawaii,Aaall,Hawaii,US,Hawaii,3/29/2020,151,0,0
HI,Hawaii,Hawaii,US,"Hawaii, HI",3/29/2020,10,0,0
HI,Honolulu,Hawaii,US,"Honolulu, HI",3/29/2020,108,0,0
HI,Kalawao,Hawaii,US,"Kalawao, HI",3/29/2020,0,0,0
HI,Kauai,Hawaii,US,"Kauai, HI",3/29/2020,11,0,0
HI,Maui,Hawaii,US,"Maui, HI",3/29/2020,16,0,0
Idaho,Aaall,Idaho,US,Idaho,3/29/2020,310,6,0
ID,Ada,Idaho,US,"Ada, ID",3/29/2020,113,1,0
ID,Adams,Idaho,US,"Adams, ID",3/29/2020,0,0,0
ID,Bannock,Idaho,US,"Bannock, ID",3/29/2020,3,0,0
ID,Bear Lake,Idaho,US,"Bear Lake, ID",3/29/2020,0,0,0
ID,Benewah,Idaho,US,"Benewah, ID",3/29/2020,0,0,0
ID,Bingham,Idaho,US,"Bingham, ID",3/29/2020,1,0,0
ID,Blaine,Idaho,US,"Blaine, ID",3/29/2020,115,2,0
ID,Boise,Idaho,US,"Boise, ID",3/29/2020,0,0,0
ID,Bonner,Idaho,US,"Bonner, ID",3/29/2020,0,0,0
ID,Bonneville,Idaho,US,"Bonneville, ID",3/29/2020,1,0,0
ID,Boundary,Idaho,US,"Boundary, ID",3/29/2020,0,0,0
ID,Butte,Idaho,US,"Butte, ID",3/29/2020,0,0,0
ID,Camas,Idaho,US,"Camas, ID",3/29/2020,0,0,0
ID,Canyon,Idaho,US,"Canyon, ID",3/29/2020,40,1,0
ID,Caribou,Idaho,US,"Caribou, ID",3/29/2020,0,0,0
ID,Cassia,Idaho,US,"Cassia, ID",3/29/2020,1,0,0
ID,Clark,Idaho,US,"Clark, ID",3/29/2020,0,0,0
ID,Clearwater,Idaho,US,"Clearwater, ID",3/29/2020,0,0,0
ID,Custer,Idaho,US,"Custer, ID",3/29/2020,1,0,0
ID,Elmore,Idaho,US,"Elmore, ID",3/29/2020,0,0,0
ID,Franklin,Idaho,US,"Franklin, ID",3/29/2020,0,0,0
ID,Fremont,Idaho,US,"Fremont, ID",3/29/2020,1,0,0
ID,Gem,Idaho,US,"Gem, ID",3/29/2020,3,0,0
ID,Gooding,Idaho,US,"Gooding, ID",3/29/2020,0,0,0
ID,Idaho,Idaho,US,"Idaho, ID",3/29/2020,1,0,0
ID,Jefferson,Idaho,US,"Jefferson, ID",3/29/2020,2,0,0
ID,Jerome,Idaho,US,"Jerome, ID",3/29/2020,0,0,0
ID,Kootenai,Idaho,US,"Kootenai, ID",3/29/2020,13,0,0
ID,Latah,Idaho,US,"Latah, ID",3/29/2020,0,0,0
ID,Lemhi,Idaho,US,"Lemhi, ID",3/29/2020,0,0,0
ID,Lewis,Idaho,US,"Lewis, ID",3/29/2020,0,0,0
ID,Lincoln,Idaho,US,"Lincoln, ID",3/29/2020,1,0,0
ID,Madison,Idaho,US,"Madison, ID",3/29/2020,2,0,0
ID,Minidoka,Idaho,US,"Minidoka, ID",3/29/2020,0,0,0
ID,Nez Perce,Idaho,US,"Nez Perce, ID",3/29/2020,4,1,0
ID,Oneida,Idaho,US,"Oneida, ID",3/29/2020,0,0,0
ID,Owyhee,Idaho,US,"Owyhee, ID",3/29/2020,1,0,0
ID,Payette,Idaho,US,"Payette, ID",3/29/2020,1,0,0
ID,Power,Idaho,US,"Power, ID",3/29/2020,0,0,0
ID,Shoshone,Idaho,US,"Shoshone, ID",3/29/2020,0,0,0
ID,Teton,Idaho,US,"Teton, ID",3/29/2020,2,0,0
ID,Twin Falls,Idaho,US,"Twin Falls, ID",3/29/2020,3,0,0
ID,Valley,Idaho,US,"Valley, ID",3/29/2020,1,0,0
ID,Washington,Idaho,US,"Washington, ID",3/29/2020,0,0,0
Illinois,Aaall,Illinois,US,Illinois,3/29/2020,4596,65,2
IL,Adams,Illinois,US,"Adams, IL",3/29/2020,2,0,0
IL,Alexander,Illinois,US,"Alexander, IL",3/29/2020,0,0,0
IL,Bond,Illinois,US,"Bond, IL",3/29/2020,0,0,0
IL,Boone,Illinois,US,"Boone, IL",3/29/2020,0,0,0
IL,Brown,Illinois,US,"Brown, IL",3/29/2020,0,0,0
IL,Bureau,Illinois,US,"Bureau, IL",3/29/2020,1,0,0
IL,Calhoun,Illinois,US,"Calhoun, IL",3/29/2020,0,0,0
IL,Carroll,Illinois,US,"Carroll, IL",3/29/2020,1,0,0
IL,Cass,Illinois,US,"Cass, IL",3/29/2020,0,0,0
IL,Champaign,Illinois,US,"Champaign, IL",3/29/2020,21,0,0
IL,Christian,Illinois,US,"Christian, IL",3/29/2020,6,0,0
IL,Clark,Illinois,US,"Clark, IL",3/29/2020,0,0,0
IL,Clay,Illinois,US,"Clay, IL",3/29/2020,0,0,0
IL,Clinton,Illinois,US,"Clinton, IL",3/29/2020,5,0,0
IL,Coles,Illinois,US,"Coles, IL",3/29/2020,0,0,0
IL,Cook,Illinois,US,"Cook, IL",3/29/2020,3445,40,0
IL,Crawford,Illinois,US,"Crawford, IL",3/29/2020,0,0,0
IL,Cumberland,Illinois,US,"Cumberland, IL",3/29/2020,1,0,0
IL,De Witt,Illinois,US,"De Witt, IL",3/29/2020,0,0,0
IL,DeKalb,Illinois,US,"DeKalb, IL",3/29/2020,8,0,0
IL,Douglas,Illinois,US,"Douglas, IL",3/29/2020,1,0,0
IL,DuPage,Illinois,US,"DuPage, IL",3/29/2020,274,7,0
IL,Edgar,Illinois,US,"Edgar, IL",3/29/2020,0,0,0
IL,Edwards,Illinois,US,"Edwards, IL",3/29/2020,0,0,0
IL,Effingham,Illinois,US,"Effingham, IL",3/29/2020,0,0,0
IL,Fayette,Illinois,US,"Fayette, IL",3/29/2020,1,0,0
IL,Ford,Illinois,US,"Ford, IL",3/29/2020,0,0,0
IL,Franklin,Illinois,US,"Franklin, IL",3/29/2020,2,0,0
IL,Fulton,Illinois,US,"Fulton, IL",3/29/2020,0,0,0
IL,Gallatin,Illinois,US,"Gallatin, IL",3/29/2020,0,0,0
IL,Greene,Illinois,US,"Greene, IL",3/29/2020,0,0,0
IL,Grundy,Illinois,US,"Grundy, IL",3/29/2020,3,0,0
IL,Hamilton,Illinois,US,"Hamilton, IL",3/29/2020,0,0,0
IL,Hancock,Illinois,US,"Hancock, IL",3/29/2020,0,0,0
IL,Hardin,Illinois,US,"Hardin, IL",3/29/2020,0,0,0
IL,Henderson,Illinois,US,"Henderson, IL",3/29/2020,0,0,0
IL,Henry,Illinois,US,"Henry, IL",3/29/2020,2,0,0
IL,Iroquois,Illinois,US,"Iroquois, IL",3/29/2020,2,0,0
IL,Jackson,Illinois,US,"Jackson, IL",3/29/2020,3,0,0
IL,Jasper,Illinois,US,"Jasper, IL",3/29/2020,0,0,0
IL,Jefferson,Illinois,US,"Jefferson, IL",3/29/2020,0,0,0
IL,Jersey,Illinois,US,"Jersey, IL",3/29/2020,0,0,0
IL,Jo Daviess,Illinois,US,"Jo Daviess, IL",3/29/2020,1,0,0
IL,Johnson,Illinois,US,"Johnson, IL",3/29/2020,1,0,0
IL,Kane,Illinois,US,"Kane, IL",3/29/2020,100,6,0
IL,Kankakee,Illinois,US,"Kankakee, IL",3/29/2020,33,0,0
IL,Kendall,Illinois,US,"Kendall, IL",3/29/2020,15,1,0
IL,Knox,Illinois,US,"Knox, IL",3/29/2020,0,0,0
IL,Lake,Illinois,US,"Lake, IL",3/29/2020,300,1,0
IL,LaSalle,Illinois,US,"LaSalle, IL",3/29/2020,4,1,0
IL,Lawrence,Illinois,US,"Lawrence, IL",3/29/2020,0,0,0
IL,Lee,Illinois,US,"Lee, IL",3/29/2020,0,0,0
IL,Livingston,Illinois,US,"Livingston, IL",3/29/2020,2,0,0
IL,Logan,Illinois,US,"Logan, IL",3/29/2020,1,0,0
IL,Macon,Illinois,US,"Macon, IL",3/29/2020,2,0,0
IL,Macoupin,Illinois,US,"Macoupin, IL",3/29/2020,0,0,0
IL,Madison,Illinois,US,"Madison, IL",3/29/2020,12,0,0
IL,Marion,Illinois,US,"Marion, IL",3/29/2020,0,0,0
IL,Marshall,Illinois,US,"Marshall, IL",3/29/2020,1,0,0
IL,Mason,Illinois,US,"Mason, IL",3/29/2020,0,0,0
IL,Massac,Illinois,US,"Massac, IL",3/29/2020,0,0,0
IL,McDonough,Illinois,US,"McDonough, IL",3/29/2020,0,0,0
IL,McHenry,Illinois,US,"McHenry, IL",3/29/2020,52,2,0
IL,McLean,Illinois,US,"McLean, IL",3/29/2020,14,1,0
IL,Menard,Illinois,US,"Menard, IL",3/29/2020,0,0,0
IL,Mercer,Illinois,US,"Mercer, IL",3/29/2020,0,0,0
IL,Monroe,Illinois,US,"Monroe, IL",3/29/2020,3,0,0
IL,Montgomery,Illinois,US,"Montgomery, IL",3/29/2020,0,0,0
IL,Morgan,Illinois,US,"Morgan, IL",3/29/2020,3,0,0
IL,Moultrie,Illinois,US,"Moultrie, IL",3/29/2020,0,0,0
IL,Ogle,Illinois,US,"Ogle, IL",3/29/2020,0,0,0
IL,Peoria,Illinois,US,"Peoria, IL",3/29/2020,8,0,0
IL,Perry,Illinois,US,"Perry, IL",3/29/2020,0,0,0
IL,Piatt,Illinois,US,"Piatt, IL",3/29/2020,0,0,0
IL,Pike,Illinois,US,"Pike, IL",3/29/2020,0,0,0
IL,Pope,Illinois,US,"Pope, IL",3/29/2020,0,0,0
IL,Pulaski,Illinois,US,"Pulaski, IL",3/29/2020,0,0,0
IL,Putnam,Illinois,US,"Putnam, IL",3/29/2020,0,0,0
IL,Randolph,Illinois,US,"Randolph, IL",3/29/2020,0,0,0
IL,Richland,Illinois,US,"Richland, IL",3/29/2020,0,0,0
IL,Rock Island,Illinois,US,"Rock Island, IL",3/29/2020,5,0,0
IL,Saline,Illinois,US,"Saline, IL",3/29/2020,0,0,0
IL,Sangamon,Illinois,US,"Sangamon, IL",3/29/2020,9,1,0
IL,Schuyler,Illinois,US,"Schuyler, IL",3/29/2020,0,0,0
IL,Scott,Illinois,US,"Scott, IL",3/29/2020,0,0,0
IL,Shelby,Illinois,US,"Shelby, IL",3/29/2020,0,0,0
IL,St. Clair,Illinois,US,"St. Clair, IL",3/29/2020,31,1,0
IL,Stark,Illinois,US,"Stark, IL",3/29/2020,0,0,0
IL,Stephenson,Illinois,US,"Stephenson, IL",3/29/2020,3,0,0
IL,Tazewell,Illinois,US,"Tazewell, IL",3/29/2020,4,0,0
IL,Union,Illinois,US,"Union, IL",3/29/2020,0,0,0
IL,Vermilion,Illinois,US,"Vermilion, IL",3/29/2020,0,0,0
IL,Wabash,Illinois,US,"Wabash, IL",3/29/2020,0,0,0
IL,Warren,Illinois,US,"Warren, IL",3/29/2020,0,0,0
IL,Washington,Illinois,US,"Washington, IL",3/29/2020,1,0,0
IL,Wayne,Illinois,US,"Wayne, IL",3/29/2020,0,0,0
IL,White,Illinois,US,"White, IL",3/29/2020,0,0,0
IL,Whiteside,Illinois,US,"Whiteside, IL",3/29/2020,3,0,0
IL,Will,Illinois,US,"Will, IL",3/29/2020,182,4,0
IL,Williamson,Illinois,US,"Williamson, IL",3/29/2020,1,0,0
IL,Winnebago,Illinois,US,"Winnebago, IL",3/29/2020,12,0,0
IL,Woodford,Illinois,US,"Woodford, IL",3/29/2020,3,0,0
Indiana,Aaall,Indiana,US,Indiana,3/29/2020,1514,32,0
IN,Adams,Indiana,US,"Adams, IN",3/29/2020,1,0,0
IN,Allen,Indiana,US,"Allen, IN",3/29/2020,26,1,0
IN,Bartholomew,Indiana,US,"Bartholomew, IN",3/29/2020,10,0,0
IN,Benton,Indiana,US,"Benton, IN",3/29/2020,0,0,0
IN,Blackford,Indiana,US,"Blackford, IN",3/29/2020,0,0,0
IN,Boone,Indiana,US,"Boone, IN",3/29/2020,13,0,0
IN,Brown,Indiana,US,"Brown, IN",3/29/2020,3,0,0
IN,Carroll,Indiana,US,"Carroll, IN",3/29/2020,1,0,0
IN,Cass,Indiana,US,"Cass, IN",3/29/2020,0,0,0
IN,Clark,Indiana,US,"Clark, IN",3/29/2020,20,0,0
IN,Clay,Indiana,US,"Clay, IN",3/29/2020,1,0,0
IN,Clinton,Indiana,US,"Clinton, IN",3/29/2020,1,0,0
IN,Crawford,Indiana,US,"Crawford, IN",3/29/2020,1,0,0
IN,Daviess,Indiana,US,"Daviess, IN",3/29/2020,0,0,0
IN,Dearborn,Indiana,US,"Dearborn, IN",3/29/2020,10,1,0
IN,Decatur,Indiana,US,"Decatur, IN",3/29/2020,40,0,0
IN,DeKalb,Indiana,US,"DeKalb, IN",3/29/2020,1,0,0
IN,Delaware,Indiana,US,"Delaware, IN",3/29/2020,14,1,0
IN,Dubois,Indiana,US,"Dubois, IN",3/29/2020,2,0,0
IN,Elkhart,Indiana,US,"Elkhart, IN",3/29/2020,12,0,0
IN,Fayette,Indiana,US,"Fayette, IN",3/29/2020,5,1,0
IN,Floyd,Indiana,US,"Floyd, IN",3/29/2020,14,0,0
IN,Fountain,Indiana,US,"Fountain, IN",3/29/2020,1,0,0
IN,Franklin,Indiana,US,"Franklin, IN",3/29/2020,26,3,0
IN,Fulton,Indiana,US,"Fulton, IN",3/29/2020,1,0,0
IN,Gibson,Indiana,US,"Gibson, IN",3/29/2020,4,0,0
IN,Grant,Indiana,US,"Grant, IN",3/29/2020,7,0,0
IN,Greene,Indiana,US,"Greene, IN",3/29/2020,1,0,0
IN,Hamilton,Indiana,US,"Hamilton, IN",3/29/2020,83,0,0
IN,Hancock,Indiana,US,"Hancock, IN",3/29/2020,22,1,0
