"state_abbv","county","state_name","country","county_state","Date","Confirmed","Deaths","Recovered"
"IN","Knox","Indiana","US","Knox, IN",2020-03-21,0,0,0
"IN","Kosciusko","Indiana","US","Kosciusko, IN",2020-03-21,0,0,0
"IN","LaGrange","Indiana","US","LaGrange, IN",2020-03-21,0,0,0
"IN","Lake","Indiana","US","Lake, IN",2020-03-21,7,0,0
"IN","LaPorte","Indiana","US","LaPorte, IN",2020-03-21,2,0,0
"IN","Lawrence","Indiana","US","Lawrence, IN",2020-03-21,0,0,0
"IN","Madison","Indiana","US","Madison, IN",2020-03-21,1,0,0
"IN","Marion","Indiana","US","Marion, IN",2020-03-21,46,2,0
"IN","Marshall","Indiana","US","Marshall, IN",2020-03-21,0,0,0
"IN","Martin","Indiana","US","Martin, IN",2020-03-21,0,0,0
"IN","Miami","Indiana","US","Miami, IN",2020-03-21,1,0,0
"IN","Monroe","Indiana","US","Monroe, IN",2020-03-21,0,0,0
"IN","Montgomery","Indiana","US","Montgomery, IN",2020-03-21,0,0,0
"IN","Morgan","Indiana","US","Morgan, IN",2020-03-21,0,0,0
"IN","Newton","Indiana","US","Newton, IN",2020-03-21,0,0,0
"IN","Noble","Indiana","US","Noble, IN",2020-03-21,1,0,0
"IN","Ohio","Indiana","US","Ohio, IN",2020-03-21,0,0,0
"IN","Orange","Indiana","US","Orange, IN",2020-03-21,0,0,0
"IN","Owen","Indiana","US","Owen, IN",2020-03-21,1,0,0
"IN","Parke","Indiana","US","Parke, IN",2020-03-21,0,0,0
"IN","Perry","Indiana","US","Perry, IN",2020-03-21,0,0,0
"IN","Pike","Indiana","US","Pike, IN",2020-03-21,0,0,0
"IN","Porter","Indiana","US","Porter, IN",2020-03-21,0,0,0
"IN","Posey","Indiana","US","Posey, IN",2020-03-21,0,0,0
"IN","Pulaski","Indiana","US","Pulaski, IN",2020-03-21,0,0,0
"IN","Putnam","Indiana","US","Putnam, IN",2020-03-21,0,0,0
"IN","Randolph","Indiana","US","Randolph, IN",2020-03-21,0,0,0
"IN","Ripley","Indiana","US","Ripley, IN",2020-03-21,0,0,0
"IN","Rush","Indiana","US","Rush, IN",2020-03-21,0,0,0
"IN","Scott","Indiana","US","Scott, IN",2020-03-21,1,0,0
"IN","Shelby","Indiana","US","Shelby, IN",2020-03-21,1,0,0
"IN","Spencer","Indiana","US","Spencer, IN",2020-03-21,0,0,0
"IN","St. Joseph","Indiana","US","St. Joseph, IN",2020-03-21,6,0,0
"IN","Starke","Indiana","US","Starke, IN",2020-03-21,0,0,0
"IN","Steuben","Indiana","US","Steuben, IN",2020-03-21,0,0,0
"IN","Sullivan","Indiana","US","Sullivan, IN",2020-03-21,0,0,0
"IN","Switzerland","Indiana","US","Switzerland, IN",2020-03-21,0,0,0
"IN","Tippecanoe","Indiana","US","Tippecanoe, IN",2020-03-21,2,0,0
"IN","Tipton","Indiana","US","Tipton, IN",2020-03-21,0,0,0
"IN","Union","Indiana","US","Union, IN",2020-03-21,0,0,0
"IN","Vanderburgh","Indiana","US","Vanderburgh, IN",2020-03-21,1,0,0
"IN","Vermillion","Indiana","US","Vermillion, IN",2020-03-21,0,0,0
"IN","Vigo","Indiana","US","Vigo, IN",2020-03-21,2,0,0
"IN","Wabash","Indiana","US","Wabash, IN",2020-03-21,0,0,0
"IN","Warren","Indiana","US","Warren, IN",2020-03-21,0,0,0
"IN","Warrick","Indiana","US","Warrick, IN",2020-03-21,0,0,0
"IN","Washington","Indiana","US","Washington, IN",2020-03-21,0,0,0
"IN","Wayne","Indiana","US","Wayne, IN",2020-03-21,1,0,0
"IN","Wells","Indiana","US","Wells, IN",2020-03-21,1,0,0
"IN","White","Indiana","US","White, IN",2020-03-21,0,0,0
"IN","Whitley","Indiana","US","Whitley, IN",2020-03-21,0,0,0
"Iowa","Aaall","Iowa","US","Iowa",2020-03-21,68,0,0
"IA","Adair","Iowa","US","Adair, IA",2020-03-21,1,0,0
"IA","Adams","Iowa","US","Adams, IA",2020-03-21,0,0,0
"IA","Allamakee","Iowa","US","Allamakee, IA",2020-03-21,5,0,0
"IA","Appanoose","Iowa","US","Appanoose, IA",2020-03-21,0,0,0
"IA","Audubon","Iowa","US","Audubon, IA",2020-03-21,0,0,0
"IA","Benton","Iowa","US","Benton, IA",2020-03-21,0,0,0
"IA","Black Hawk","Iowa","US","Black Hawk, IA",2020-03-21,3,0,0
"IA","Boone","Iowa","US","Boone, IA",2020-03-21,0,0,0
"IA","Bremer","Iowa","US","Bremer, IA",2020-03-21,0,0,0
"IA","Buchanan","Iowa","US","Buchanan, IA",2020-03-21,0,0,0
"IA","Buena Vista","Iowa","US","Buena Vista, IA",2020-03-21,0,0,0
"IA","Butler","Iowa","US","Butler, IA",2020-03-21,0,0,0
"IA","Calhoun","Iowa","US","Calhoun, IA",2020-03-21,0,0,0
"IA","Carroll","Iowa","US","Carroll, IA",2020-03-21,1,0,0
"IA","Cass","Iowa","US","Cass, IA",2020-03-21,0,0,0
"IA","Cedar","Iowa","US","Cedar, IA",2020-03-21,0,0,0
"IA","Cerro Gordo","Iowa","US","Cerro Gordo, IA",2020-03-21,0,0,0
"IA","Cherokee","Iowa","US","Cherokee, IA",2020-03-21,0,0,0
"IA","Chickasaw","Iowa","US","Chickasaw, IA",2020-03-21,0,0,0
"IA","Clarke","Iowa","US","Clarke, IA",2020-03-21,0,0,0
"IA","Clay","Iowa","US","Clay, IA",2020-03-21,0,0,0
"IA","Clayton","Iowa","US","Clayton, IA",2020-03-21,0,0,0
"IA","Clinton","Iowa","US","Clinton, IA",2020-03-21,0,0,0
"IA","Crawford","Iowa","US","Crawford, IA",2020-03-21,0,0,0
"IA","Dallas","Iowa","US","Dallas, IA",2020-03-21,5,0,0
"IA","Davis","Iowa","US","Davis, IA",2020-03-21,0,0,0
"IA","Decatur","Iowa","US","Decatur, IA",2020-03-21,0,0,0
"IA","Delaware","Iowa","US","Delaware, IA",2020-03-21,0,0,0
"IA","Des Moines","Iowa","US","Des Moines, IA",2020-03-21,0,0,0
"IA","Dickinson","Iowa","US","Dickinson, IA",2020-03-21,0,0,0
"IA","Dubuque","Iowa","US","Dubuque, IA",2020-03-21,2,0,0
"IA","Emmet","Iowa","US","Emmet, IA",2020-03-21,0,0,0
"IA","Fayette","Iowa","US","Fayette, IA",2020-03-21,1,0,0
"IA","Floyd","Iowa","US","Floyd, IA",2020-03-21,0,0,0
"IA","Franklin","Iowa","US","Franklin, IA",2020-03-21,0,0,0
"IA","Fremont","Iowa","US","Fremont, IA",2020-03-21,0,0,0
"IA","Greene","Iowa","US","Greene, IA",2020-03-21,0,0,0
"IA","Grundy","Iowa","US","Grundy, IA",2020-03-21,0,0,0
"IA","Guthrie","Iowa","US","Guthrie, IA",2020-03-21,0,0,0
"IA","Hamilton","Iowa","US","Hamilton, IA",2020-03-21,0,0,0
"IA","Hancock","Iowa","US","Hancock, IA",2020-03-21,0,0,0
"IA","Hardin","Iowa","US","Hardin, IA",2020-03-21,0,0,0
"IA","Harrison","Iowa","US","Harrison, IA",2020-03-21,1,0,0
"IA","Henry","Iowa","US","Henry, IA",2020-03-21,1,0,0
"IA","Howard","Iowa","US","Howard, IA",2020-03-21,0,0,0
"IA","Humboldt","Iowa","US","Humboldt, IA",2020-03-21,0,0,0
"IA","Ida","Iowa","US","Ida, IA",2020-03-21,0,0,0
"IA","Iowa","Iowa","US","Iowa, IA",2020-03-21,0,0,0
"IA","Jackson","Iowa","US","Jackson, IA",2020-03-21,0,0,0
"IA","Jasper","Iowa","US","Jasper, IA",2020-03-21,0,0,0
"IA","Jefferson","Iowa","US","Jefferson, IA",2020-03-21,0,0,0
"IA","Johnson","Iowa","US","Johnson, IA",2020-03-21,27,0,0
"IA","Jones","Iowa","US","Jones, IA",2020-03-21,0,0,0
"IA","Keokuk","Iowa","US","Keokuk, IA",2020-03-21,0,0,0
"IA","Kossuth","Iowa","US","Kossuth, IA",2020-03-21,0,0,0
"IA","Lee","Iowa","US","Lee, IA",2020-03-21,0,0,0
"IA","Linn","Iowa","US","Linn, IA",2020-03-21,3,0,0
"IA","Louisa","Iowa","US","Louisa, IA",2020-03-21,0,0,0
"IA","Lucas","Iowa","US","Lucas, IA",2020-03-21,0,0,0
"IA","Lyon","Iowa","US","Lyon, IA",2020-03-21,0,0,0
"IA","Madison","Iowa","US","Madison, IA",2020-03-21,0,0,0
"IA","Mahaska","Iowa","US","Mahaska, IA",2020-03-21,0,0,0
"IA","Marion","Iowa","US","Marion, IA",2020-03-21,0,0,0
"IA","Marshall","Iowa","US","Marshall, IA",2020-03-21,0,0,0
"IA","Mills","Iowa","US","Mills, IA",2020-03-21,0,0,0
"IA","Mitchell","Iowa","US","Mitchell, IA",2020-03-21,0,0,0
"IA","Monona","Iowa","US","Monona, IA",2020-03-21,0,0,0
"IA","Monroe","Iowa","US","Monroe, IA",2020-03-21,0,0,0
"IA","Montgomery","Iowa","US","Montgomery, IA",2020-03-21,0,0,0
"IA","Muscatine","Iowa","US","Muscatine, IA",2020-03-21,2,0,0
"IA","O'Brien","Iowa","US","O'Brien, IA",2020-03-21,0,0,0
"IA","Osceola","Iowa","US","Osceola, IA",2020-03-21,0,0,0
"IA","Page","Iowa","US","Page, IA",2020-03-21,0,0,0
"IA","Palo Alto","Iowa","US","Palo Alto, IA",2020-03-21,0,0,0
"IA","Plymouth","Iowa","US","Plymouth, IA",2020-03-21,0,0,0
"IA","Pocahontas","Iowa","US","Pocahontas, IA",2020-03-21,0,0,0
"IA","Polk","Iowa","US","Polk, IA",2020-03-21,10,0,0
"IA","Pottawattamie","Iowa","US","Pottawattamie, IA",2020-03-21,2,0,0
"IA","Poweshiek","Iowa","US","Poweshiek, IA",2020-03-21,0,0,0
"IA","Ringgold","Iowa","US","Ringgold, IA",2020-03-21,0,0,0
"IA","Sac","Iowa","US","Sac, IA",2020-03-21,0,0,0
"IA","Scott","Iowa","US","Scott, IA",2020-03-21,0,0,0
"IA","Shelby","Iowa","US","Shelby, IA",2020-03-21,0,0,0
"IA","Sioux","Iowa","US","Sioux, IA",2020-03-21,0,0,0
"IA","Story","Iowa","US","Story, IA",2020-03-21,1,0,0
"IA","Tama","Iowa","US","Tama, IA",2020-03-21,0,0,0
"IA","Taylor","Iowa","US","Taylor, IA",2020-03-21,0,0,0
"IA","Union","Iowa","US","Union, IA",2020-03-21,0,0,0
"IA","Van Buren","Iowa","US","Van Buren, IA",2020-03-21,0,0,0
"IA","Wapello","Iowa","US","Wapello, IA",2020-03-21,0,0,0
"IA","Warren","Iowa","US","Warren, IA",2020-03-21,0,0,0
"IA","Washington","Iowa","US","Washington, IA",2020-03-21,2,0,0
"IA","Wayne","Iowa","US","Wayne, IA",2020-03-21,0,0,0
"IA","Webster","Iowa","US","Webster, IA",2020-03-21,0,0,0
"IA","Winnebago","Iowa","US","Winnebago, IA",2020-03-21,0,0,0
"IA","Winneshiek","Iowa","US","Winneshiek, IA",2020-03-21,1,0,0
"IA","Woodbury","Iowa","US","Woodbury, IA",2020-03-21,0,0,0
"IA","Worth","Iowa","US","Worth, IA",2020-03-21,0,0,0
"IA","Wright","Iowa","US","Wright, IA",2020-03-21,0,0,0
"Kansas","Aaall","Kansas","US","Kansas",2020-03-21,55,2,0
"KS","Allen","Kansas","US","Allen, KS",2020-03-21,0,0,0
"KS","Anderson","Kansas","US","Anderson, KS",2020-03-21,0,0,0
"KS","Atchison","Kansas","US","Atchison, KS",2020-03-21,0,0,0
"KS","Barber","Kansas","US","Barber, KS",2020-03-21,0,0,0
"KS","Barton","Kansas","US","Barton, KS",2020-03-21,0,0,0
"KS","Bourbon","Kansas","US","Bourbon, KS",2020-03-21,0,0,0
"KS","Brown","Kansas","US","Brown, KS",2020-03-21,0,0,0
"KS","Butler","Kansas","US","Butler, KS",2020-03-21,2,0,0
"KS","Chase","Kansas","US","Chase, KS",2020-03-21,0,0,0
"KS","Chautauqua","Kansas","US","Chautauqua, KS",2020-03-21,0,0,0
"KS","Cherokee","Kansas","US","Cherokee, KS",2020-03-21,1,0,0
"KS","Cheyenne","Kansas","US","Cheyenne, KS",2020-03-21,0,0,0
"KS","Clark","Kansas","US","Clark, KS",2020-03-21,0,0,0
"KS","Clay","Kansas","US","Clay, KS",2020-03-21,0,0,0
"KS","Cloud","Kansas","US","Cloud, KS",2020-03-21,0,0,0
"KS","Coffey","Kansas","US","Coffey, KS",2020-03-21,0,0,0
"KS","Comanche","Kansas","US","Comanche, KS",2020-03-21,0,0,0
"KS","Cowley","Kansas","US","Cowley, KS",2020-03-21,0,0,0
"KS","Crawford","Kansas","US","Crawford, KS",2020-03-21,0,0,0
"KS","Decatur","Kansas","US","Decatur, KS",2020-03-21,0,0,0
"KS","Dickinson","Kansas","US","Dickinson, KS",2020-03-21,0,0,0
"KS","Doniphan","Kansas","US","Doniphan, KS",2020-03-21,0,0,0
"KS","Douglas","Kansas","US","Douglas, KS",2020-03-21,1,0,0
"KS","Edwards","Kansas","US","Edwards, KS",2020-03-21,0,0,0
"KS","Elk","Kansas","US","Elk, KS",2020-03-21,0,0,0
"KS","Ellis","Kansas","US","Ellis, KS",2020-03-21,0,0,0
"KS","Ellsworth","Kansas","US","Ellsworth, KS",2020-03-21,0,0,0
"KS","Finney","Kansas","US","Finney, KS",2020-03-21,0,0,0
"KS","Ford","Kansas","US","Ford, KS",2020-03-21,0,0,0
"KS","Franklin","Kansas","US","Franklin, KS",2020-03-21,1,0,0
"KS","Geary","Kansas","US","Geary, KS",2020-03-21,0,0,0
"KS","Gove","Kansas","US","Gove, KS",2020-03-21,0,0,0
"KS","Graham","Kansas","US","Graham, KS",2020-03-21,0,0,0
"KS","Grant","Kansas","US","Grant, KS",2020-03-21,0,0,0
"KS","Gray","Kansas","US","Gray, KS",2020-03-21,0,0,0
"KS","Greeley","Kansas","US","Greeley, KS",2020-03-21,0,0,0
"KS","Greenwood","Kansas","US","Greenwood, KS",2020-03-21,0,0,0
"KS","Hamilton","Kansas","US","Hamilton, KS",2020-03-21,0,0,0
"KS","Harper","Kansas","US","Harper, KS",2020-03-21,0,0,0
"KS","Harvey","Kansas","US","Harvey, KS",2020-03-21,0,0,0
"KS","Haskell","Kansas","US","Haskell, KS",2020-03-21,0,0,0
"KS","Hodgeman","Kansas","US","Hodgeman, KS",2020-03-21,0,0,0
"KS","Jackson","Kansas","US","Jackson, KS",2020-03-21,1,0,0
"KS","Jefferson","Kansas","US","Jefferson, KS",2020-03-21,0,0,0
"KS","Jewell","Kansas","US","Jewell, KS",2020-03-21,0,0,0
"KS","Johnson","Kansas","US","Johnson, KS",2020-03-21,25,1,0
"KS","Kearny","Kansas","US","Kearny, KS",2020-03-21,0,0,0
"KS","Kingman","Kansas","US","Kingman, KS",2020-03-21,0,0,0
"KS","Kiowa","Kansas","US","Kiowa, KS",2020-03-21,0,0,0
"KS","Labette","Kansas","US","Labette, KS",2020-03-21,0,0,0
"KS","Lane","Kansas","US","Lane, KS",2020-03-21,0,0,0
"KS","Leavenworth","Kansas","US","Leavenworth, KS",2020-03-21,4,0,0
"KS","Lincoln","Kansas","US","Lincoln, KS",2020-03-21,0,0,0
"KS","Linn","Kansas","US","Linn, KS",2020-03-21,1,0,0
"KS","Logan","Kansas","US","Logan, KS",2020-03-21,0,0,0
"KS","Lyon","Kansas","US","Lyon, KS",2020-03-21,0,0,0
"KS","Marion","Kansas","US","Marion, KS",2020-03-21,0,0,0
"KS","Marshall","Kansas","US","Marshall, KS",2020-03-21,0,0,0
"KS","McPherson","Kansas","US","McPherson, KS",2020-03-21,0,0,0
"KS","Meade","Kansas","US","Meade, KS",2020-03-21,0,0,0
"KS","Miami","Kansas","US","Miami, KS",2020-03-21,0,0,0
"KS","Mitchell","Kansas","US","Mitchell, KS",2020-03-21,1,0,0
"KS","Montgomery","Kansas","US","Montgomery, KS",2020-03-21,0,0,0
"KS","Morris","Kansas","US","Morris, KS",2020-03-21,2,0,0
"KS","Morton","Kansas","US","Morton, KS",2020-03-21,0,0,0
"KS","Nemaha","Kansas","US","Nemaha, KS",2020-03-21,0,0,0
"KS","Neosho","Kansas","US","Neosho, KS",2020-03-21,0,0,0
"KS","Ness","Kansas","US","Ness, KS",2020-03-21,0,0,0
"KS","Norton","Kansas","US","Norton, KS",2020-03-21,0,0,0
"KS","Osage","Kansas","US","Osage, KS",2020-03-21,0,0,0
"KS","Osborne","Kansas","US","Osborne, KS",2020-03-21,0,0,0
"KS","Ottawa","Kansas","US","Ottawa, KS",2020-03-21,0,0,0
"KS","Pawnee","Kansas","US","Pawnee, KS",2020-03-21,0,0,0
"KS","Phillips","Kansas","US","Phillips, KS",2020-03-21,0,0,0
"KS","Pottawatomie","Kansas","US","Pottawatomie, KS",2020-03-21,0,0,0
"KS","Pratt","Kansas","US","Pratt, KS",2020-03-21,0,0,0
"KS","Rawlins","Kansas","US","Rawlins, KS",2020-03-21,0,0,0
"KS","Reno","Kansas","US","Reno, KS",2020-03-21,1,0,0
"KS","Republic","Kansas","US","Republic, KS",2020-03-21,0,0,0
"KS","Rice","Kansas","US","Rice, KS",2020-03-21,0,0,0
"KS","Riley","Kansas","US","Riley, KS",2020-03-21,1,0,0
"KS","Rooks","Kansas","US","Rooks, KS",2020-03-21,0,0,0
"KS","Rush","Kansas","US","Rush, KS",2020-03-21,0,0,0
"KS","Russell","Kansas","US","Russell, KS",2020-03-21,0,0,0
"KS","Saline","Kansas","US","Saline, KS",2020-03-21,0,0,0
"KS","Scott","Kansas","US","Scott, KS",2020-03-21,0,0,0
"KS","Sedgwick","Kansas","US","Sedgwick, KS",2020-03-21,1,0,0
"KS","Seward","Kansas","US","Seward, KS",2020-03-21,0,0,0
"KS","Shawnee","Kansas","US","Shawnee, KS",2020-03-21,0,0,0
"KS","Sheridan","Kansas","US","Sheridan, KS",2020-03-21,0,0,0
"KS","Sherman","Kansas","US","Sherman, KS",2020-03-21,0,0,0
"KS","Smith","Kansas","US","Smith, KS",2020-03-21,0,0,0
"KS","Stafford","Kansas","US","Stafford, KS",2020-03-21,0,0,0
"KS","Stanton","Kansas","US","Stanton, KS",2020-03-21,0,0,0
"KS","Stevens","Kansas","US","Stevens, KS",2020-03-21,0,0,0
"KS","Sumner","Kansas","US","Sumner, KS",2020-03-21,0,0,0
"KS","Thomas","Kansas","US","Thomas, KS",2020-03-21,0,0,0
"KS","Trego","Kansas","US","Trego, KS",2020-03-21,0,0,0
"KS","Wabaunsee","Kansas","US","Wabaunsee, KS",2020-03-21,0,0,0
"KS","Wallace","Kansas","US","Wallace, KS",2020-03-21,0,0,0
"KS","Washington","Kansas","US","Washington, KS",2020-03-21,0,0,0
"KS","Wichita","Kansas","US","Wichita, KS",2020-03-21,0,0,0
"KS","Wilson","Kansas","US","Wilson, KS",2020-03-21,0,0,0
"KS","Woodson","Kansas","US","Woodson, KS",2020-03-21,0,0,0
"KS","Wyandotte","Kansas","US","Wyandotte, KS",2020-03-21,13,1,0
"Kentucky","Aaall","Kentucky","US","Kentucky",2020-03-21,54,2,1
"KY","Adair","Kentucky","US","Adair, KY",2020-03-21,0,0,0
"KY","Allen","Kentucky","US","Allen, KY",2020-03-21,0,0,0
"KY","Anderson","Kentucky","US","Anderson, KY",2020-03-21,0,0,0
"KY","Ballard","Kentucky","US","Ballard, KY",2020-03-21,0,0,0
"KY","Barren","Kentucky","US","Barren, KY",2020-03-21,0,0,0
"KY","Bath","Kentucky","US","Bath, KY",2020-03-21,0,0,0
"KY","Bell","Kentucky","US","Bell, KY",2020-03-21,0,0,0
"KY","Boone","Kentucky","US","Boone, KY",2020-03-21,0,0,0
"KY","Bourbon","Kentucky","US","Bourbon, KY",2020-03-21,2,1,0
"KY","Boyd","Kentucky","US","Boyd, KY",2020-03-21,0,0,0
"KY","Boyle","Kentucky","US","Boyle, KY",2020-03-21,0,0,0
"KY","Bracken","Kentucky","US","Bracken, KY",2020-03-21,0,0,0
"KY","Breathitt","Kentucky","US","Breathitt, KY",2020-03-21,0,0,0
"KY","Breckinridge","Kentucky","US","Breckinridge, KY",2020-03-21,0,0,0
"KY","Bullitt","Kentucky","US","Bullitt, KY",2020-03-21,0,0,0
"KY","Butler","Kentucky","US","Butler, KY",2020-03-21,0,0,0
"KY","Caldwell","Kentucky","US","Caldwell, KY",2020-03-21,0,0,0
"KY","Calloway","Kentucky","US","Calloway, KY",2020-03-21,2,0,0
"KY","Campbell","Kentucky","US","Campbell, KY",2020-03-21,0,0,0
"KY","Carlisle","Kentucky","US","Carlisle, KY",2020-03-21,0,0,0
"KY","Carroll","Kentucky","US","Carroll, KY",2020-03-21,0,0,0
"KY","Carter","Kentucky","US","Carter, KY",2020-03-21,0,0,0
"KY","Casey","Kentucky","US","Casey, KY",2020-03-21,0,0,0
"KY","Christian","Kentucky","US","Christian, KY",2020-03-21,2,0,0
"KY","Clark","Kentucky","US","Clark, KY",2020-03-21,2,0,0
"KY","Clay","Kentucky","US","Clay, KY",2020-03-21,0,0,0
"KY","Clinton","Kentucky","US","Clinton, KY",2020-03-21,0,0,0
"KY","Crittenden","Kentucky","US","Crittenden, KY",2020-03-21,0,0,0
"KY","Cumberland","Kentucky","US","Cumberland, KY",2020-03-21,0,0,0
"KY","Daviess","Kentucky","US","Daviess, KY",2020-03-21,1,0,0
"KY","Edmonson","Kentucky","US","Edmonson, KY",2020-03-21,0,0,0
"KY","Elliott","Kentucky","US","Elliott, KY",2020-03-21,0,0,0
"KY","Estill","Kentucky","US","Estill, KY",2020-03-21,0,0,0
"KY","Fayette","Kentucky","US","Fayette, KY",2020-03-21,11,0,0
"KY","Fleming","Kentucky","US","Fleming, KY",2020-03-21,0,0,0
"KY","Floyd","Kentucky","US","Floyd, KY",2020-03-21,0,0,0
"KY","Franklin","Kentucky","US","Franklin, KY",2020-03-21,1,0,0
"KY","Fulton","Kentucky","US","Fulton, KY",2020-03-21,0,0,0
"KY","Gallatin","Kentucky","US","Gallatin, KY",2020-03-21,0,0,0
"KY","Garrard","Kentucky","US","Garrard, KY",2020-03-21,0,0,0
"KY","Grant","Kentucky","US","Grant, KY",2020-03-21,0,0,0
"KY","Graves","Kentucky","US","Graves, KY",2020-03-21,0,0,0
"KY","Grayson","Kentucky","US","Grayson, KY",2020-03-21,0,0,0
"KY","Green","Kentucky","US","Green, KY",2020-03-21,0,0,0
"KY","Greenup","Kentucky","US","Greenup, KY",2020-03-21,0,0,0
"KY","Hancock","Kentucky","US","Hancock, KY",2020-03-21,0,0,0
"KY","Hardin","Kentucky","US","Hardin, KY",2020-03-21,2,0,0
"KY","Harlan","Kentucky","US","Harlan, KY",2020-03-21,0,0,0
"KY","Harrison","Kentucky","US","Harrison, KY",2020-03-21,7,0,1
"KY","Hart","Kentucky","US","Hart, KY",2020-03-21,0,0,0
"KY","Henderson","Kentucky","US","Henderson, KY",2020-03-21,1,0,0
"KY","Henry","Kentucky","US","Henry, KY",2020-03-21,0,0,0
"KY","Hickman","Kentucky","US","Hickman, KY",2020-03-21,0,0,0
"KY","Hopkins","Kentucky","US","Hopkins, KY",2020-03-21,0,0,0
"KY","Jackson","Kentucky","US","Jackson, KY",2020-03-21,0,0,0
"KY","Jefferson","Kentucky","US","Jefferson, KY",2020-03-21,14,1,0
"KY","Jessamine","Kentucky","US","Jessamine, KY",2020-03-21,0,0,0
"KY","Johnson","Kentucky","US","Johnson, KY",2020-03-21,0,0,0
"KY","Kenton","Kentucky","US","Kenton, KY",2020-03-21,1,0,0
"KY","Knott","Kentucky","US","Knott, KY",2020-03-21,0,0,0
"KY","Knox","Kentucky","US","Knox, KY",2020-03-21,0,0,0
"KY","Larue","Kentucky","US","Larue, KY",2020-03-21,0,0,0
"KY","Laurel","Kentucky","US","Laurel, KY",2020-03-21,0,0,0
"KY","Lawrence","Kentucky","US","Lawrence, KY",2020-03-21,0,0,0
"KY","Lee","Kentucky","US","Lee, KY",2020-03-21,0,0,0
"KY","Leslie","Kentucky","US","Leslie, KY",2020-03-21,0,0,0
"KY","Letcher","Kentucky","US","Letcher, KY",2020-03-21,0,0,0
"KY","Lewis","Kentucky","US","Lewis, KY",2020-03-21,0,0,0
"KY","Lincoln","Kentucky","US","Lincoln, KY",2020-03-21,0,0,0
"KY","Livingston","Kentucky","US","Livingston, KY",2020-03-21,0,0,0
"KY","Logan","Kentucky","US","Logan, KY",2020-03-21,0,0,0
"KY","Lyon","Kentucky","US","Lyon, KY",2020-03-21,2,0,0
"KY","Madison","Kentucky","US","Madison, KY",2020-03-21,0,0,0
"KY","Magoffin","Kentucky","US","Magoffin, KY",2020-03-21,0,0,0
"KY","Marion","Kentucky","US","Marion, KY",2020-03-21,0,0,0
"KY","Marshall","Kentucky","US","Marshall, KY",2020-03-21,0,0,0
"KY","Martin","Kentucky","US","Martin, KY",2020-03-21,0,0,0
"KY","Mason","Kentucky","US","Mason, KY",2020-03-21,0,0,0
"KY","McCracken","Kentucky","US","McCracken, KY",2020-03-21,0,0,0
"KY","McCreary","Kentucky","US","McCreary, KY",2020-03-21,0,0,0
"KY","McLean","Kentucky","US","McLean, KY",2020-03-21,0,0,0
"KY","Meade","Kentucky","US","Meade, KY",2020-03-21,0,0,0
"KY","Menifee","Kentucky","US","Menifee, KY",2020-03-21,0,0,0
"KY","Mercer","Kentucky","US","Mercer, KY",2020-03-21,0,0,0
"KY","Metcalfe","Kentucky","US","Metcalfe, KY",2020-03-21,0,0,0
"KY","Monroe","Kentucky","US","Monroe, KY",2020-03-21,0,0,0
"KY","Montgomery","Kentucky","US","Montgomery, KY",2020-03-21,2,0,0
"KY","Morgan","Kentucky","US","Morgan, KY",2020-03-21,0,0,0
"KY","Muhlenberg","Kentucky","US","Muhlenberg, KY",2020-03-21,0,0,0
"KY","Nelson","Kentucky","US","Nelson, KY",2020-03-21,2,0,0
"KY","Nicholas","Kentucky","US","Nicholas, KY",2020-03-21,0,0,0
"KY","Ohio","Kentucky","US","Ohio, KY",2020-03-21,0,0,0
"KY","Oldham","Kentucky","US","Oldham, KY",2020-03-21,0,0,0
"KY","Owen","Kentucky","US","Owen, KY",2020-03-21,0,0,0
"KY","Owsley","Kentucky","US","Owsley, KY",2020-03-21,0,0,0
"KY","Pendleton","Kentucky","US","Pendleton, KY",2020-03-21,0,0,0
"KY","Perry","Kentucky","US","Perry, KY",2020-03-21,0,0,0
"KY","Pike","Kentucky","US","Pike, KY",2020-03-21,0,0,0
"KY","Powell","Kentucky","US","Powell, KY",2020-03-21,0,0,0
"KY","Pulaski","Kentucky","US","Pulaski, KY",2020-03-21,2,0,0
"KY","Robertson","Kentucky","US","Robertson, KY",2020-03-21,0,0,0
"KY","Rockcastle","Kentucky","US","Rockcastle, KY",2020-03-21,0,0,0
"KY","Rowan","Kentucky","US","Rowan, KY",2020-03-21,0,0,0
"KY","Russell","Kentucky","US","Russell, KY",2020-03-21,0,0,0
"KY","Scott","Kentucky","US","Scott, KY",2020-03-21,0,0,0
"KY","Shelby","Kentucky","US","Shelby, KY",2020-03-21,0,0,0
"KY","Simpson","Kentucky","US","Simpson, KY",2020-03-21,0,0,0
"KY","Spencer","Kentucky","US","Spencer, KY",2020-03-21,0,0,0
"KY","Taylor","Kentucky","US","Taylor, KY",2020-03-21,0,0,0
"KY","Todd","Kentucky","US","Todd, KY",2020-03-21,0,0,0
"KY","Trigg","Kentucky","US","Trigg, KY",2020-03-21,0,0,0
"KY","Trimble","Kentucky","US","Trimble, KY",2020-03-21,0,0,0
"KY","Union","Kentucky","US","Union, KY",2020-03-21,0,0,0
"KY","Warren","Kentucky","US","Warren, KY",2020-03-21,2,0,0
"KY","Washington","Kentucky","US","Washington, KY",2020-03-21,0,0,0
"KY","Wayne","Kentucky","US","Wayne, KY",2020-03-21,0,0,0
