state_abbv,county,state_name,country,county_state,Date,Confirmed,Deaths,Recovered
FL,Liberty,Florida,US,"Liberty, FL",4/1/2020,0,0,0
FL,Madison,Florida,US,"Madison, FL",4/1/2020,0,0,0
FL,Manatee,Florida,US,"Manatee, FL",4/1/2020,70,1,0
FL,Marion,Florida,US,"Marion, FL",4/1/2020,30,0,0
FL,Martin,Florida,US,"Martin, FL",4/1/2020,33,0,0
FL,Miami-Dade,Florida,US,"Miami-Dade, FL",4/1/2020,2202,3,0
FL,Monroe,Florida,US,"Monroe, FL",4/1/2020,30,0,0
FL,Nassau,Florida,US,"Nassau, FL",4/1/2020,11,0,0
FL,Okaloosa,Florida,US,"Okaloosa, FL",4/1/2020,44,0,0
FL,Okeechobee,Florida,US,"Okeechobee, FL",4/1/2020,1,0,0
FL,Orange,Florida,US,"Orange, FL",4/1/2020,458,4,0
FL,Osceola,Florida,US,"Osceola, FL",4/1/2020,140,0,0
FL,Palm Beach,Florida,US,"Palm Beach, FL",4/1/2020,616,6,0
FL,Pasco,Florida,US,"Pasco, FL",4/1/2020,51,2,0
FL,Pinellas,Florida,US,"Pinellas, FL",4/1/2020,233,0,0
FL,Polk,Florida,US,"Polk, FL",4/1/2020,91,0,0
FL,Putnam,Florida,US,"Putnam, FL",4/1/2020,13,0,0
FL,Santa Rosa,Florida,US,"Santa Rosa, FL",4/1/2020,46,1,0
FL,Sarasota,Florida,US,"Sarasota, FL",4/1/2020,99,0,0
FL,Seminole,Florida,US,"Seminole, FL",4/1/2020,128,0,0
FL,St. Johns,Florida,US,"St. Johns, FL",4/1/2020,90,2,0
FL,St. Lucie,Florida,US,"St. Lucie, FL",4/1/2020,47,1,0
FL,Sumter,Florida,US,"Sumter, FL",4/1/2020,57,0,0
FL,Suwannee,Florida,US,"Suwannee, FL",4/1/2020,6,0,0
FL,Taylor,Florida,US,"Taylor, FL",4/1/2020,0,0,0
FL,Union,Florida,US,"Union, FL",4/1/2020,1,0,0
FL,Volusia,Florida,US,"Volusia, FL",4/1/2020,93,1,0
FL,Wakulla,Florida,US,"Wakulla, FL",4/1/2020,2,0,0
FL,Walton,Florida,US,"Walton, FL",4/1/2020,18,0,0
FL,Washington,Florida,US,"Washington, FL",4/1/2020,1,0,0
Georgia,Aaall,Georgia,US,Georgia,4/1/2020,4748,154,0
GA,Appling,Georgia,US,"Appling, GA",4/1/2020,1,0,0
GA,Atkinson,Georgia,US,"Atkinson, GA",4/1/2020,0,0,0
GA,Bacon,Georgia,US,"Bacon, GA",4/1/2020,6,0,0
GA,Baker,Georgia,US,"Baker, GA",4/1/2020,4,1,0
GA,Baldwin,Georgia,US,"Baldwin, GA",4/1/2020,7,1,0
GA,Banks,Georgia,US,"Banks, GA",4/1/2020,3,0,0
GA,Barrow,Georgia,US,"Barrow, GA",4/1/2020,20,2,0
GA,Bartow,Georgia,US,"Bartow, GA",4/1/2020,147,4,0
GA,Ben Hill,Georgia,US,"Ben Hill, GA",4/1/2020,3,0,0
GA,Berrien,Georgia,US,"Berrien, GA",4/1/2020,2,0,0
GA,Bibb,Georgia,US,"Bibb, GA",4/1/2020,23,1,0
GA,Bleckley,Georgia,US,"Bleckley, GA",4/1/2020,1,0,0
GA,Brantley,Georgia,US,"Brantley, GA",4/1/2020,0,0,0
GA,Brooks,Georgia,US,"Brooks, GA",4/1/2020,2,0,0
GA,Bryan,Georgia,US,"Bryan, GA",4/1/2020,9,0,0
GA,Bulloch,Georgia,US,"Bulloch, GA",4/1/2020,2,0,0
GA,Burke,Georgia,US,"Burke, GA",4/1/2020,8,0,0
GA,Butts,Georgia,US,"Butts, GA",4/1/2020,8,0,0
GA,Calhoun,Georgia,US,"Calhoun, GA",4/1/2020,10,1,0
GA,Camden,Georgia,US,"Camden, GA",4/1/2020,5,0,0
GA,Candler,Georgia,US,"Candler, GA",4/1/2020,1,0,0
GA,Carroll,Georgia,US,"Carroll, GA",4/1/2020,133,2,0
GA,Catoosa,Georgia,US,"Catoosa, GA",4/1/2020,4,0,0
GA,Charlton,Georgia,US,"Charlton, GA",4/1/2020,1,0,0
GA,Chatham,Georgia,US,"Chatham, GA",4/1/2020,39,2,0
GA,Chattahoochee,Georgia,US,"Chattahoochee, GA",4/1/2020,2,0,0
GA,Chattooga,Georgia,US,"Chattooga, GA",4/1/2020,3,0,0
GA,Cherokee,Georgia,US,"Cherokee, GA",4/1/2020,85,4,0
GA,Clarke,Georgia,US,"Clarke, GA",4/1/2020,54,7,0
GA,Clay,Georgia,US,"Clay, GA",4/1/2020,5,0,0
GA,Clayton,Georgia,US,"Clayton, GA",4/1/2020,128,5,0
GA,Clinch,Georgia,US,"Clinch, GA",4/1/2020,1,0,0
GA,Cobb,Georgia,US,"Cobb, GA",4/1/2020,304,15,0
GA,Coffee,Georgia,US,"Coffee, GA",4/1/2020,9,0,0
GA,Colquitt,Georgia,US,"Colquitt, GA",4/1/2020,21,1,0
GA,Columbia,Georgia,US,"Columbia, GA",4/1/2020,24,1,0
GA,Cook,Georgia,US,"Cook, GA",4/1/2020,1,0,0
GA,Coweta,Georgia,US,"Coweta, GA",4/1/2020,42,2,0
GA,Crawford,Georgia,US,"Crawford, GA",4/1/2020,0,0,0
GA,Crisp,Georgia,US,"Crisp, GA",4/1/2020,19,0,0
GA,Dade,Georgia,US,"Dade, GA",4/1/2020,1,0,0
GA,Dawson,Georgia,US,"Dawson, GA",4/1/2020,11,0,0
GA,Decatur,Georgia,US,"Decatur, GA",4/1/2020,8,0,0
GA,DeKalb,Georgia,US,"DeKalb, GA",4/1/2020,373,5,0
GA,Dodge,Georgia,US,"Dodge, GA",4/1/2020,3,0,0
GA,Dooly,Georgia,US,"Dooly, GA",4/1/2020,10,0,0
GA,Dougherty,Georgia,US,"Dougherty, GA",4/1/2020,490,29,0
GA,Douglas,Georgia,US,"Douglas, GA",4/1/2020,56,2,0
GA,Early,Georgia,US,"Early, GA",4/1/2020,34,1,0
GA,Echols,Georgia,US,"Echols, GA",4/1/2020,0,0,0
GA,Effingham,Georgia,US,"Effingham, GA",4/1/2020,5,0,0
GA,Elbert,Georgia,US,"Elbert, GA",4/1/2020,0,0,0
GA,Emanuel,Georgia,US,"Emanuel, GA",4/1/2020,1,0,0
GA,Evans,Georgia,US,"Evans, GA",4/1/2020,0,0,0
GA,Fannin,Georgia,US,"Fannin, GA",4/1/2020,6,0,0
GA,Fayette,Georgia,US,"Fayette, GA",4/1/2020,48,4,0
GA,Floyd,Georgia,US,"Floyd, GA",4/1/2020,70,2,0
GA,Forsyth,Georgia,US,"Forsyth, GA",4/1/2020,50,1,0
GA,Franklin,Georgia,US,"Franklin, GA",4/1/2020,5,0,0
GA,Fulton,Georgia,US,"Fulton, GA",4/1/2020,638,20,0
GA,Gilmer,Georgia,US,"Gilmer, GA",4/1/2020,1,0,0
GA,Glascock,Georgia,US,"Glascock, GA",4/1/2020,0,0,0
GA,Glynn,Georgia,US,"Glynn, GA",4/1/2020,19,0,0
GA,Gordon,Georgia,US,"Gordon, GA",4/1/2020,18,1,0
GA,Grady,Georgia,US,"Grady, GA",4/1/2020,2,0,0
GA,Greene,Georgia,US,"Greene, GA",4/1/2020,8,0,0
GA,Gwinnett,Georgia,US,"Gwinnett, GA",4/1/2020,257,6,0
GA,Habersham,Georgia,US,"Habersham, GA",4/1/2020,2,0,0
GA,Hall,Georgia,US,"Hall, GA",4/1/2020,71,0,0
GA,Hancock,Georgia,US,"Hancock, GA",4/1/2020,0,0,0
GA,Haralson,Georgia,US,"Haralson, GA",4/1/2020,6,0,0
GA,Harris,Georgia,US,"Harris, GA",4/1/2020,3,0,0
GA,Hart,Georgia,US,"Hart, GA",4/1/2020,3,0,0
GA,Heard,Georgia,US,"Heard, GA",4/1/2020,2,1,0
GA,Henry,Georgia,US,"Henry, GA",4/1/2020,95,2,0
GA,Houston,Georgia,US,"Houston, GA",4/1/2020,44,5,0
GA,Irwin,Georgia,US,"Irwin, GA",4/1/2020,5,0,0
GA,Jackson,Georgia,US,"Jackson, GA",4/1/2020,10,0,0
GA,Jasper,Georgia,US,"Jasper, GA",4/1/2020,2,0,0
GA,Jeff Davis,Georgia,US,"Jeff Davis, GA",4/1/2020,0,0,0
GA,Jefferson,Georgia,US,"Jefferson, GA",4/1/2020,2,0,0
GA,Jenkins,Georgia,US,"Jenkins, GA",4/1/2020,1,0,0
GA,Johnson,Georgia,US,"Johnson, GA",4/1/2020,1,0,0
GA,Jones,Georgia,US,"Jones, GA",4/1/2020,4,0,0
GA,Lamar,Georgia,US,"Lamar, GA",4/1/2020,4,0,0
GA,Lanier,Georgia,US,"Lanier, GA",4/1/2020,1,0,0
GA,Laurens,Georgia,US,"Laurens, GA",4/1/2020,14,0,0
GA,Lee,Georgia,US,"Lee, GA",4/1/2020,94,7,0
GA,Liberty,Georgia,US,"Liberty, GA",4/1/2020,7,0,0
GA,Lincoln,Georgia,US,"Lincoln, GA",4/1/2020,4,0,0
GA,Long,Georgia,US,"Long, GA",4/1/2020,1,0,0
GA,Lowndes,Georgia,US,"Lowndes, GA",4/1/2020,24,1,0
GA,Lumpkin,Georgia,US,"Lumpkin, GA",4/1/2020,7,0,0
GA,Macon,Georgia,US,"Macon, GA",4/1/2020,3,0,0
GA,Madison,Georgia,US,"Madison, GA",4/1/2020,3,1,0
GA,Marion,Georgia,US,"Marion, GA",4/1/2020,0,0,0
GA,McDuffie,Georgia,US,"McDuffie, GA",4/1/2020,3,0,0
GA,McIntosh,Georgia,US,"McIntosh, GA",4/1/2020,1,0,0
GA,Meriwether,Georgia,US,"Meriwether, GA",4/1/2020,7,0,0
GA,Miller,Georgia,US,"Miller, GA",4/1/2020,4,0,0
GA,Mitchell,Georgia,US,"Mitchell, GA",4/1/2020,39,1,0
GA,Monroe,Georgia,US,"Monroe, GA",4/1/2020,6,0,0
GA,Montgomery,Georgia,US,"Montgomery, GA",4/1/2020,0,0,0
GA,Morgan,Georgia,US,"Morgan, GA",4/1/2020,2,0,0
GA,Murray,Georgia,US,"Murray, GA",4/1/2020,5,0,0
GA,Muscogee,Georgia,US,"Muscogee, GA",4/1/2020,22,0,0
GA,Newton,Georgia,US,"Newton, GA",4/1/2020,34,0,0
GA,Oconee,Georgia,US,"Oconee, GA",4/1/2020,17,0,0
GA,Oglethorpe,Georgia,US,"Oglethorpe, GA",4/1/2020,1,0,0
GA,Paulding,Georgia,US,"Paulding, GA",4/1/2020,33,0,0
GA,Peach,Georgia,US,"Peach, GA",4/1/2020,7,1,0
GA,Pickens,Georgia,US,"Pickens, GA",4/1/2020,7,1,0
GA,Pierce,Georgia,US,"Pierce, GA",4/1/2020,7,0,0
GA,Pike,Georgia,US,"Pike, GA",4/1/2020,2,0,0
GA,Polk,Georgia,US,"Polk, GA",4/1/2020,16,0,0
GA,Pulaski,Georgia,US,"Pulaski, GA",4/1/2020,4,0,0
GA,Putnam,Georgia,US,"Putnam, GA",4/1/2020,1,0,0
GA,Quitman,Georgia,US,"Quitman, GA",4/1/2020,0,0,0
GA,Rabun,Georgia,US,"Rabun, GA",4/1/2020,2,0,0
GA,Randolph,Georgia,US,"Randolph, GA",4/1/2020,4,0,0
GA,Richmond,Georgia,US,"Richmond, GA",4/1/2020,41,0,0
GA,Rockdale,Georgia,US,"Rockdale, GA",4/1/2020,47,2,0
GA,Schley,Georgia,US,"Schley, GA",4/1/2020,4,0,0
GA,Screven,Georgia,US,"Screven, GA",4/1/2020,2,0,0
GA,Seminole,Georgia,US,"Seminole, GA",4/1/2020,5,0,0
GA,Spalding,Georgia,US,"Spalding, GA",4/1/2020,17,1,0
GA,Stephens,Georgia,US,"Stephens, GA",4/1/2020,5,0,0
GA,Stewart,Georgia,US,"Stewart, GA",4/1/2020,1,0,0
GA,Sumter,Georgia,US,"Sumter, GA",4/1/2020,38,3,0
GA,Talbot,Georgia,US,"Talbot, GA",4/1/2020,1,0,0
GA,Taliaferro,Georgia,US,"Taliaferro, GA",4/1/2020,0,0,0
GA,Tattnall,Georgia,US,"Tattnall, GA",4/1/2020,2,0,0
GA,Taylor,Georgia,US,"Taylor, GA",4/1/2020,2,0,0
GA,Telfair,Georgia,US,"Telfair, GA",4/1/2020,0,0,0
GA,Terrell,Georgia,US,"Terrell, GA",4/1/2020,46,2,0
GA,Thomas,Georgia,US,"Thomas, GA",4/1/2020,14,0,0
GA,Tift,Georgia,US,"Tift, GA",4/1/2020,28,0,0
GA,Toombs,Georgia,US,"Toombs, GA",4/1/2020,3,0,0
GA,Towns,Georgia,US,"Towns, GA",4/1/2020,0,0,0
GA,Treutlen,Georgia,US,"Treutlen, GA",4/1/2020,0,0,0
GA,Troup,Georgia,US,"Troup, GA",4/1/2020,19,1,0
GA,Turner,Georgia,US,"Turner, GA",4/1/2020,5,0,0
GA,Twiggs,Georgia,US,"Twiggs, GA",4/1/2020,2,0,0
GA,Union,Georgia,US,"Union, GA",4/1/2020,1,0,0
GA,Upson,Georgia,US,"Upson, GA",4/1/2020,6,0,0
GA,Walker,Georgia,US,"Walker, GA",4/1/2020,2,0,0
GA,Walton,Georgia,US,"Walton, GA",4/1/2020,13,0,0
GA,Ware,Georgia,US,"Ware, GA",4/1/2020,12,2,0
GA,Warren,Georgia,US,"Warren, GA",4/1/2020,4,0,0
GA,Washington,Georgia,US,"Washington, GA",4/1/2020,4,0,0
GA,Wayne,Georgia,US,"Wayne, GA",4/1/2020,0,0,0
GA,Webster,Georgia,US,"Webster, GA",4/1/2020,1,0,0
GA,Wheeler,Georgia,US,"Wheeler, GA",4/1/2020,1,0,0
GA,White,Georgia,US,"White, GA",4/1/2020,3,0,0
GA,Whitfield,Georgia,US,"Whitfield, GA",4/1/2020,14,1,0
GA,Wilcox,Georgia,US,"Wilcox, GA",4/1/2020,1,0,0
GA,Wilkes,Georgia,US,"Wilkes, GA",4/1/2020,2,0,0
GA,Wilkinson,Georgia,US,"Wilkinson, GA",4/1/2020,1,0,0
GA,Worth,Georgia,US,"Worth, GA",4/1/2020,28,1,0
Guam,Aaall,Guam,US,Guam,4/1/2020,77,3,7
Hawaii,Aaall,Hawaii,US,Hawaii,4/1/2020,258,1,0
HI,Hawaii,Hawaii,US,"Hawaii, HI",4/1/2020,18,0,0
HI,Honolulu,Hawaii,US,"Honolulu, HI",4/1/2020,182,0,0
HI,Kalawao,Hawaii,US,"Kalawao, HI",4/1/2020,0,0,0
HI,Kauai,Hawaii,US,"Kauai, HI",4/1/2020,12,0,0
HI,Maui,Hawaii,US,"Maui, HI",4/1/2020,26,0,0
Idaho,Aaall,Idaho,US,Idaho,4/1/2020,673,9,0
ID,Ada,Idaho,US,"Ada, ID",4/1/2020,226,3,0
ID,Adams,Idaho,US,"Adams, ID",4/1/2020,1,0,0
ID,Bannock,Idaho,US,"Bannock, ID",4/1/2020,4,0,0
ID,Bear Lake,Idaho,US,"Bear Lake, ID",4/1/2020,0,0,0
ID,Benewah,Idaho,US,"Benewah, ID",4/1/2020,0,0,0
ID,Bingham,Idaho,US,"Bingham, ID",4/1/2020,2,0,0
ID,Blaine,Idaho,US,"Blaine, ID",4/1/2020,256,2,0
ID,Boise,Idaho,US,"Boise, ID",4/1/2020,0,0,0
ID,Bonner,Idaho,US,"Bonner, ID",4/1/2020,1,0,0
ID,Bonneville,Idaho,US,"Bonneville, ID",4/1/2020,2,0,0
ID,Boundary,Idaho,US,"Boundary, ID",4/1/2020,0,0,0
ID,Butte,Idaho,US,"Butte, ID",4/1/2020,0,0,0
ID,Camas,Idaho,US,"Camas, ID",4/1/2020,1,0,0
ID,Canyon,Idaho,US,"Canyon, ID",4/1/2020,68,1,0
ID,Caribou,Idaho,US,"Caribou, ID",4/1/2020,0,0,0
ID,Cassia,Idaho,US,"Cassia, ID",4/1/2020,1,1,0
ID,Clark,Idaho,US,"Clark, ID",4/1/2020,0,0,0
ID,Clearwater,Idaho,US,"Clearwater, ID",4/1/2020,0,0,0
ID,Custer,Idaho,US,"Custer, ID",4/1/2020,2,0,0
ID,Elmore,Idaho,US,"Elmore, ID",4/1/2020,3,0,0
ID,Franklin,Idaho,US,"Franklin, ID",4/1/2020,0,0,0
ID,Fremont,Idaho,US,"Fremont, ID",4/1/2020,1,0,0
ID,Gem,Idaho,US,"Gem, ID",4/1/2020,4,0,0
ID,Gooding,Idaho,US,"Gooding, ID",4/1/2020,1,0,0
ID,Idaho,Idaho,US,"Idaho, ID",4/1/2020,1,0,0
ID,Jefferson,Idaho,US,"Jefferson, ID",4/1/2020,3,0,0
ID,Jerome,Idaho,US,"Jerome, ID",4/1/2020,4,0,0
ID,Kootenai,Idaho,US,"Kootenai, ID",4/1/2020,31,0,0
ID,Latah,Idaho,US,"Latah, ID",4/1/2020,1,0,0
ID,Lemhi,Idaho,US,"Lemhi, ID",4/1/2020,0,0,0
ID,Lewis,Idaho,US,"Lewis, ID",4/1/2020,1,0,0
ID,Lincoln,Idaho,US,"Lincoln, ID",4/1/2020,5,0,0
ID,Madison,Idaho,US,"Madison, ID",4/1/2020,4,0,0
ID,Minidoka,Idaho,US,"Minidoka, ID",4/1/2020,1,0,0
ID,Nez Perce,Idaho,US,"Nez Perce, ID",4/1/2020,14,2,0
ID,Oneida,Idaho,US,"Oneida, ID",4/1/2020,0,0,0
ID,Owyhee,Idaho,US,"Owyhee, ID",4/1/2020,1,0,0
ID,Payette,Idaho,US,"Payette, ID",4/1/2020,3,0,0
ID,Power,Idaho,US,"Power, ID",4/1/2020,0,0,0
ID,Shoshone,Idaho,US,"Shoshone, ID",4/1/2020,0,0,0
ID,Teton,Idaho,US,"Teton, ID",4/1/2020,3,0,0
ID,Twin Falls,Idaho,US,"Twin Falls, ID",4/1/2020,17,0,0
ID,Valley,Idaho,US,"Valley, ID",4/1/2020,2,0,0
ID,Washington,Idaho,US,"Washington, ID",4/1/2020,0,0,0
Illinois,Aaall,Illinois,US,Illinois,4/1/2020,6980,141,2
IL,Adams,Illinois,US,"Adams, IL",4/1/2020,2,0,0
IL,Alexander,Illinois,US,"Alexander, IL",4/1/2020,0,0,0
IL,Bond,Illinois,US,"Bond, IL",4/1/2020,2,0,0
IL,Boone,Illinois,US,"Boone, IL",4/1/2020,0,0,0
IL,Brown,Illinois,US,"Brown, IL",4/1/2020,0,0,0
IL,Bureau,Illinois,US,"Bureau, IL",4/1/2020,2,0,0
IL,Calhoun,Illinois,US,"Calhoun, IL",4/1/2020,0,0,0
IL,Carroll,Illinois,US,"Carroll, IL",4/1/2020,3,1,0
IL,Cass,Illinois,US,"Cass, IL",4/1/2020,0,0,0
IL,Champaign,Illinois,US,"Champaign, IL",4/1/2020,33,0,0
IL,Christian,Illinois,US,"Christian, IL",4/1/2020,14,0,0
IL,Clark,Illinois,US,"Clark, IL",4/1/2020,1,0,0
IL,Clay,Illinois,US,"Clay, IL",4/1/2020,0,0,0
IL,Clinton,Illinois,US,"Clinton, IL",4/1/2020,8,0,0
IL,Coles,Illinois,US,"Coles, IL",4/1/2020,0,0,0
IL,Cook,Illinois,US,"Cook, IL",4/1/2020,5152,95,0
IL,Crawford,Illinois,US,"Crawford, IL",4/1/2020,1,0,0
IL,Cumberland,Illinois,US,"Cumberland, IL",4/1/2020,1,0,0
IL,De Witt,Illinois,US,"De Witt, IL",4/1/2020,0,0,0
IL,DeKalb,Illinois,US,"DeKalb, IL",4/1/2020,14,0,0
IL,Douglas,Illinois,US,"Douglas, IL",4/1/2020,8,0,0
IL,DuPage,Illinois,US,"DuPage, IL",4/1/2020,392,12,0
IL,Edgar,Illinois,US,"Edgar, IL",4/1/2020,0,0,0
IL,Edwards,Illinois,US,"Edwards, IL",4/1/2020,0,0,0
IL,Effingham,Illinois,US,"Effingham, IL",4/1/2020,0,0,0
IL,Fayette,Illinois,US,"Fayette, IL",4/1/2020,2,0,0
IL,Ford,Illinois,US,"Ford, IL",4/1/2020,1,0,0
IL,Franklin,Illinois,US,"Franklin, IL",4/1/2020,1,0,0
IL,Fulton,Illinois,US,"Fulton, IL",4/1/2020,0,0,0
IL,Gallatin,Illinois,US,"Gallatin, IL",4/1/2020,0,0,0
IL,Greene,Illinois,US,"Greene, IL",4/1/2020,0,0,0
IL,Grundy,Illinois,US,"Grundy, IL",4/1/2020,4,0,0
IL,Hamilton,Illinois,US,"Hamilton, IL",4/1/2020,0,0,0
IL,Hancock,Illinois,US,"Hancock, IL",4/1/2020,0,0,0
IL,Hardin,Illinois,US,"Hardin, IL",4/1/2020,0,0,0
IL,Henderson,Illinois,US,"Henderson, IL",4/1/2020,0,0,0
IL,Henry,Illinois,US,"Henry, IL",4/1/2020,3,0,0
IL,Iroquois,Illinois,US,"Iroquois, IL",4/1/2020,2,0,0
IL,Jackson,Illinois,US,"Jackson, IL",4/1/2020,4,0,0
IL,Jasper,Illinois,US,"Jasper, IL",4/1/2020,0,0,0
IL,Jefferson,Illinois,US,"Jefferson, IL",4/1/2020,0,0,0
IL,Jersey,Illinois,US,"Jersey, IL",4/1/2020,0,0,0
IL,Jo Daviess,Illinois,US,"Jo Daviess, IL",4/1/2020,3,0,0
IL,Johnson,Illinois,US,"Johnson, IL",4/1/2020,4,0,0
IL,Kane,Illinois,US,"Kane, IL",4/1/2020,142,8,0
IL,Kankakee,Illinois,US,"Kankakee, IL",4/1/2020,51,0,0
IL,Kendall,Illinois,US,"Kendall, IL",4/1/2020,27,2,0
IL,Knox,Illinois,US,"Knox, IL",4/1/2020,1,0,0
IL,Lake,Illinois,US,"Lake, IL",4/1/2020,477,3,0
IL,LaSalle,Illinois,US,"LaSalle, IL",4/1/2020,6,1,0
IL,Lawrence,Illinois,US,"Lawrence, IL",4/1/2020,0,0,0
IL,Lee,Illinois,US,"Lee, IL",4/1/2020,0,0,0
IL,Livingston,Illinois,US,"Livingston, IL",4/1/2020,5,0,0
IL,Logan,Illinois,US,"Logan, IL",4/1/2020,1,0,0
IL,Macon,Illinois,US,"Macon, IL",4/1/2020,2,0,0
IL,Macoupin,Illinois,US,"Macoupin, IL",4/1/2020,0,0,0
IL,Madison,Illinois,US,"Madison, IL",4/1/2020,25,0,0
IL,Marion,Illinois,US,"Marion, IL",4/1/2020,2,0,0
IL,Marshall,Illinois,US,"Marshall, IL",4/1/2020,1,0,0
IL,Mason,Illinois,US,"Mason, IL",4/1/2020,0,0,0
IL,Massac,Illinois,US,"Massac, IL",4/1/2020,1,0,0
IL,McDonough,Illinois,US,"McDonough, IL",4/1/2020,0,0,0
IL,McHenry,Illinois,US,"McHenry, IL",4/1/2020,69,2,0
IL,McLean,Illinois,US,"McLean, IL",4/1/2020,18,2,0
IL,Menard,Illinois,US,"Menard, IL",4/1/2020,1,0,0
IL,Mercer,Illinois,US,"Mercer, IL",4/1/2020,0,0,0
IL,Monroe,Illinois,US,"Monroe, IL",4/1/2020,3,0,0
IL,Montgomery,Illinois,US,"Montgomery, IL",4/1/2020,2,0,0
IL,Morgan,Illinois,US,"Morgan, IL",4/1/2020,5,1,0
IL,Moultrie,Illinois,US,"Moultrie, IL",4/1/2020,0,0,0
IL,Ogle,Illinois,US,"Ogle, IL",4/1/2020,1,0,0
IL,Peoria,Illinois,US,"Peoria, IL",4/1/2020,10,0,0
IL,Perry,Illinois,US,"Perry, IL",4/1/2020,0,0,0
IL,Piatt,Illinois,US,"Piatt, IL",4/1/2020,0,0,0
IL,Pike,Illinois,US,"Pike, IL",4/1/2020,0,0,0
IL,Pope,Illinois,US,"Pope, IL",4/1/2020,0,0,0
IL,Pulaski,Illinois,US,"Pulaski, IL",4/1/2020,0,0,0
IL,Putnam,Illinois,US,"Putnam, IL",4/1/2020,0,0,0
IL,Randolph,Illinois,US,"Randolph, IL",4/1/2020,7,0,0
IL,Richland,Illinois,US,"Richland, IL",4/1/2020,0,0,0
IL,Rock Island,Illinois,US,"Rock Island, IL",4/1/2020,17,0,0
IL,Saline,Illinois,US,"Saline, IL",4/1/2020,1,0,0
IL,Sangamon,Illinois,US,"Sangamon, IL",4/1/2020,17,2,0
IL,Schuyler,Illinois,US,"Schuyler, IL",4/1/2020,0,0,0
IL,Scott,Illinois,US,"Scott, IL",4/1/2020,0,0,0
IL,Shelby,Illinois,US,"Shelby, IL",4/1/2020,0,0,0
IL,St. Clair,Illinois,US,"St. Clair, IL",4/1/2020,53,2,0
IL,Stark,Illinois,US,"Stark, IL",4/1/2020,0,0,0
IL,Stephenson,Illinois,US,"Stephenson, IL",4/1/2020,3,0,0
IL,Tazewell,Illinois,US,"Tazewell, IL",4/1/2020,4,0,0
IL,Union,Illinois,US,"Union, IL",4/1/2020,0,0,0
IL,Vermilion,Illinois,US,"Vermilion, IL",4/1/2020,1,0,0
IL,Wabash,Illinois,US,"Wabash, IL",4/1/2020,0,0,0
IL,Warren,Illinois,US,"Warren, IL",4/1/2020,0,0,0
IL,Washington,Illinois,US,"Washington, IL",4/1/2020,1,0,0
IL,Wayne,Illinois,US,"Wayne, IL",4/1/2020,0,0,0
IL,White,Illinois,US,"White, IL",4/1/2020,0,0,0
IL,Whiteside,Illinois,US,"Whiteside, IL",4/1/2020,5,0,0
IL,Will,Illinois,US,"Will, IL",4/1/2020,322,9,0
IL,Williamson,Illinois,US,"Williamson, IL",4/1/2020,1,0,0
IL,Winnebago,Illinois,US,"Winnebago, IL",4/1/2020,18,1,0
IL,Woodford,Illinois,US,"Woodford, IL",4/1/2020,3,0,0
Indiana,Aaall,Indiana,US,Indiana,4/1/2020,2565,65,0
IN,Adams,Indiana,US,"Adams, IN",4/1/2020,1,0,0
IN,Allen,Indiana,US,"Allen, IN",4/1/2020,39,2,0
IN,Bartholomew,Indiana,US,"Bartholomew, IN",4/1/2020,13,0,0
IN,Benton,Indiana,US,"Benton, IN",4/1/2020,1,0,0
IN,Blackford,Indiana,US,"Blackford, IN",4/1/2020,0,0,0
IN,Boone,Indiana,US,"Boone, IN",4/1/2020,29,0,0
IN,Brown,Indiana,US,"Brown, IN",4/1/2020,3,0,0
IN,Carroll,Indiana,US,"Carroll, IN",4/1/2020,2,0,0
IN,Cass,Indiana,US,"Cass, IN",4/1/2020,1,0,0
IN,Clark,Indiana,US,"Clark, IN",4/1/2020,38,0,0
IN,Clay,Indiana,US,"Clay, IN",4/1/2020,1,0,0
IN,Clinton,Indiana,US,"Clinton, IN",4/1/2020,1,0,0
IN,Crawford,Indiana,US,"Crawford, IN",4/1/2020,1,0,0
IN,Daviess,Indiana,US,"Daviess, IN",4/1/2020,0,0,0
IN,Dearborn,Indiana,US,"Dearborn, IN",4/1/2020,17,1,0
IN,Decatur,Indiana,US,"Decatur, IN",4/1/2020,48,1,0
IN,DeKalb,Indiana,US,"DeKalb, IN",4/1/2020,2,0,0
IN,Delaware,Indiana,US,"Delaware, IN",4/1/2020,22,1,0
IN,Dubois,Indiana,US,"Dubois, IN",4/1/2020,3,0,0
IN,Elkhart,Indiana,US,"Elkhart, IN",4/1/2020,23,2,0
IN,Fayette,Indiana,US,"Fayette, IN",4/1/2020,10,2,0
IN,Floyd,Indiana,US,"Floyd, IN",4/1/2020,21,0,0
IN,Fountain,Indiana,US,"Fountain, IN",4/1/2020,1,0,0
IN,Franklin,Indiana,US,"Franklin, IN",4/1/2020,39,5,0
IN,Fulton,Indiana,US,"Fulton, IN",4/1/2020,1,0,0
IN,Gibson,Indiana,US,"Gibson, IN",4/1/2020,4,0,0
IN,Grant,Indiana,US,"Grant, IN",4/1/2020,9,0,0
IN,Greene,Indiana,US,"Greene, IN",4/1/2020,3,0,0
IN,Hamilton,Indiana,US,"Hamilton, IN",4/1/2020,179,4,0
IN,Hancock,Indiana,US,"Hancock, IN",4/1/2020,33,2,0
IN,Harrison,Indiana,US,"Harrison, IN",4/1/2020,15,0,0
IN,Hendricks,Indiana,US,"Hendricks, IN",4/1/2020,91,1,0
